6200	75	4	2	Y
13006	58	4	1	Y
6158	70	4	2	Y
17186	39	4	1	Y
1401	70	4	1	N
3728	33	4	1	Y
19993	54	4	2	Y
19904	52	4	2	N
16486	73	4	2	Y
11546	29	4	2	N
7931	33	4	2	Y
9078	36	4	2	N
7983	21	4	1	N
12267	53	4	2	N
1544	70	4	1	Y
12407	19	4	2	Y
7405	69	4	2	N
12001	21	4	1	Y
14023	43	4	2	Y
3876	68	4	2	N
6434	27	4	1	Y
1969	76	4	1	N
13505	27	4	1	N
9454	69	4	1	Y
4803	60	4	2	Y
19002	35	4	1	Y
10738	46	4	1	Y
7164	66	4	2	Y
14457	48	4	2	N
4432	44	4	2	Y
10652	35	4	1	Y
2936	29	4	2	Y
19243	54	4	1	N
11780	55	4	2	Y
13041	45	4	2	Y
13568	38	4	1	N
2085	21	4	2	Y
429	61	4	2	N
14299	22	4	1	N
7657	35	4	1	Y
5309	51	4	1	N
17354	64	4	1	N
15016	18	4	2	Y
4500	77	4	2	N
5099	70	4	1	N
16279	56	4	2	N
10632	54	4	2	N
1002	21	4	2	N
9367	26	4	2	N
14624	26	4	2	N
14148	77	4	1	N
14907	64	4	1	N
12530	37	4	2	Y
2663	53	4	2	Y
7258	31	4	2	N
8494	18	4	1	Y
1014	29	4	2	Y
7883	23	4	2	Y
2161	59	4	2	N
18730	36	4	1	Y
13926	50	4	1	N
7734	32	4	2	Y
12339	76	4	2	Y
18548	62	4	2	N
14271	51	4	1	Y
5543	20	4	1	N
15185	20	4	2	Y
5630	37	4	2	N
15171	34	4	1	N
13767	63	4	1	Y
5202	75	4	2	N
9630	22	4	1	N
8209	74	4	2	Y
8773	49	4	2	Y
15945	40	4	1	N
8841	27	4	1	Y
14087	24	4	2	N
6086	47	4	1	N
15224	61	4	2	Y
11756	54	4	1	Y
11349	75	4	1	Y
2275	58	4	1	N
334	67	4	2	Y
17691	64	4	2	Y
9366	77	4	1	N
10085	62	4	2	N
6931	41	4	2	N
6841	38	4	1	Y
16102	52	4	1	Y
14430	69	4	1	Y
1212	49	4	1	N
15762	63	4	2	Y
19477	70	4	2	Y
2997	40	4	1	Y
18533	18	4	2	Y
15527	57	4	2	Y
4172	77	4	2	N
3583	38	4	2	Y
13474	66	4	1	N
13651	46	4	1	N
